segment_id,date,weekday,day_type,period,time_slot,LOS,n,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode,hour,minute,year_month,is_holiday
173,2020-12-28,0,weekday,period_4_30,9,A,1,2299416638,4639027499,9,32575943,40.0,4,Lê Minh Xuân,tertiary,106.651613,10.786231,106.6516988,10.7862517,4,30,2020-12,False
173,2020-12-28,0,weekday,period_7_30,15,A,1,2299416638,4639027499,9,32575943,40.0,4,Lê Minh Xuân,tertiary,106.651613,10.786231,106.6516988,10.7862517,7,30,2020-12,False
175,2020-12-09,2,weekday,period_14_00,28,A,1,4639027499,4639027501,67,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6516988,10.7862517,106.6522962,10.7864133,14,0,2020-12,False
175,2020-12-27,6,weekend,period_3_00,6,A,1,4639027499,4639027501,67,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6516988,10.7862517,106.6522962,10.7864133,3,0,2020-12,False
175,2020-12-27,6,weekend,period_4_00,8,A,1,4639027499,4639027501,67,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6516988,10.7862517,106.6522962,10.7864133,4,0,2020-12,False
177,2020-12-09,2,weekday,period_14_30,29,A,1,4639027501,5772608672,25,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6522962,10.7864133,106.652518,10.7864733,14,30,2020-12,False
177,2020-12-27,6,weekend,period_4_30,9,A,1,4639027501,5772608672,25,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6522962,10.7864133,106.652518,10.7864733,4,30,2020-12,False
177,2020-12-28,0,weekday,period_4_00,8,A,1,4639027501,5772608672,25,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6522962,10.7864133,106.652518,10.7864733,4,0,2020-12,False
177,2020-12-28,0,weekday,period_5_00,10,A,2,4639027501,5772608672,25,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6522962,10.7864133,106.652518,10.7864733,5,0,2020-12,False
177,2020-12-28,0,weekday,period_6_30,13,A,2,4639027501,5772608672,25,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6522962,10.7864133,106.652518,10.7864733,6,30,2020-12,False
177,2020-12-28,0,weekday,period_7_00,14,A,1,4639027501,5772608672,25,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6522962,10.7864133,106.652518,10.7864733,7,0,2020-12,False
177,2020-12-28,0,weekday,period_7_30,15,A,1,4639027501,5772608672,25,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6522962,10.7864133,106.652518,10.7864733,7,30,2020-12,False
179,2020-12-28,0,weekday,period_5_30,11,A,1,5772608672,366430703,47,32575943,40.0,4,Lê Minh Xuân,tertiary,106.652518,10.7864733,106.6529364,10.7865865,5,30,2020-12,False
179,2020-12-28,0,weekday,period_6_00,12,A,1,5772608672,366430703,47,32575943,40.0,4,Lê Minh Xuân,tertiary,106.652518,10.7864733,106.6529364,10.7865865,6,0,2020-12,False
181,2020-12-09,2,weekday,period_15_00,30,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,15,0,2020-12,False
181,2020-12-27,6,weekend,period_3_00,6,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,3,0,2020-12,False
181,2020-12-27,6,weekend,period_3_30,7,A,2,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,3,30,2020-12,False
181,2020-12-27,6,weekend,period_4_00,8,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,4,0,2020-12,False
181,2020-12-27,6,weekend,period_4_30,9,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,4,30,2020-12,False
181,2020-12-28,0,weekday,period_4_00,8,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,4,0,2020-12,False
181,2020-12-28,0,weekday,period_4_30,9,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,4,30,2020-12,False
181,2020-12-28,0,weekday,period_5_30,11,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,5,30,2020-12,False
181,2020-12-28,0,weekday,period_7_00,14,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,7,0,2020-12,False
181,2020-12-28,0,weekday,period_8_00,16,A,1,366430703,5772608671,10,32575943,40.0,4,Lê Minh Xuân,tertiary,106.6529364,10.7865865,106.6530256,10.7866106,8,0,2020-12,False
184,2021-01-15,4,weekday,period_3_00,6,F,2,3011828036,5772608671,52,32575943,40.0,4,Lê Minh Xuân,tertiary,106.65349,10.7867363,106.6530256,10.7866106,3,0,2021-01,False
185,2020-12-09,2,weekday,period_14_00,28,A,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,14,0,2020-12,False
185,2020-12-19,5,weekend,period_13_30,27,D,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,13,30,2020-12,False
185,2020-12-24,3,weekday,period_0_00,0,E,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,0,0,2020-12,False
185,2020-12-24,3,weekday,period_0_30,1,F,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,0,30,2020-12,False
185,2020-12-24,3,weekday,period_3_00,6,F,2,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,3,0,2020-12,False
185,2020-12-27,6,weekend,period_2_30,5,A,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,2,30,2020-12,False
185,2020-12-27,6,weekend,period_4_30,9,A,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,4,30,2020-12,False
185,2020-12-28,0,weekday,period_4_30,9,A,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,4,30,2020-12,False
185,2020-12-28,0,weekday,period_5_00,10,A,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,5,0,2020-12,False
185,2020-12-28,0,weekday,period_7_30,15,A,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,7,30,2020-12,False
185,2021-01-05,1,weekday,period_3_30,7,F,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,3,30,2021-01,False
207,2020-12-03,3,weekday,period_1_00,2,F,2,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,1,0,2020-12,False
207,2020-12-03,3,weekday,period_4_30,9,F,2,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,4,30,2020-12,False
207,2020-12-10,3,weekday,period_0_30,1,F,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,0,30,2020-12,False
207,2020-12-24,3,weekday,period_0_00,0,C,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,0,0,2020-12,False
207,2020-12-24,3,weekday,period_3_00,6,F,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,3,0,2020-12,False
207,2021-01-05,1,weekday,period_1_00,2,F,2,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,1,0,2021-01,False
207,2021-01-05,1,weekday,period_3_30,7,F,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,3,30,2021-01,False
207,2021-01-19,1,weekday,period_11_30,23,D,2,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,11,30,2021-01,False
424,2020-12-10,3,weekday,period_14_30,29,A,1,5151366713,5716917501,14,32576099,40.0,4,Nguyễn Văn Lượng,unclassified,106.6799748,10.8384914,106.680097,10.8385342,14,30,2020-12,False
424,2020-12-12,5,weekend,period_7_00,14,A,1,5151366713,5716917501,14,32576099,40.0,4,Nguyễn Văn Lượng,unclassified,106.6799748,10.8384914,106.680097,10.8385342,7,0,2020-12,False
424,2020-12-13,6,weekend,period_12_30,25,A,1,5151366713,5716917501,14,32576099,40.0,4,Nguyễn Văn Lượng,unclassified,106.6799748,10.8384914,106.680097,10.8385342,12,30,2020-12,False
428,2020-12-23,2,weekday,period_23_30,47,A,1,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,23,30,2020-12,False
428,2020-12-26,5,weekend,period_10_30,21,A,2,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,10,30,2020-12,False
428,2020-12-26,5,weekend,period_11_00,22,A,1,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,11,0,2020-12,False
428,2020-12-26,5,weekend,period_11_30,23,A,1,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,11,30,2020-12,False
428,2020-12-26,5,weekend,period_12_00,24,A,2,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,12,0,2020-12,False
428,2020-12-26,5,weekend,period_12_30,25,A,1,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,12,30,2020-12,False
428,2020-12-26,5,weekend,period_8_30,17,A,1,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,8,30,2020-12,False
428,2020-12-26,5,weekend,period_9_00,18,A,1,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,9,0,2020-12,False
428,2020-12-26,5,weekend,period_9_30,19,A,1,1706528933,1672907094,89,32576112,40.0,4,Trương Quốc Dung,unclassified,106.672673,10.7950667,106.6730459,10.794347,9,30,2020-12,False
430,2020-12-26,5,weekend,period_10_00,20,A,1,366448695,1706528933,39,32576112,40.0,4,Trương Quốc Dung,unclassified,106.6724893,10.7953772,106.672673,10.7950667,10,0,2020-12,False
430,2020-12-26,5,weekend,period_7_30,15,A,1,366448695,1706528933,39,32576112,40.0,4,Trương Quốc Dung,unclassified,106.6724893,10.7953772,106.672673,10.7950667,7,30,2020-12,False
566,2021-01-09,5,weekend,period_14_00,28,A,1,3178335371,2495745975,24,32576202,40.0,4,Nguyễn Hồng Đào,tertiary,106.6418466,10.7924125,106.6419251,10.7926149,14,0,2021-01,False
679,2020-12-21,0,weekday,period_15_00,30,B,1,4950034787,4950034788,25,32576377,40.0,4,Trường Sa,tertiary,106.6855754,10.7925479,106.6857977,10.7926023,15,0,2020-12,False
679,2020-12-22,1,weekday,period_14_00,28,B,1,4950034787,4950034788,25,32576377,40.0,4,Trường Sa,tertiary,106.6855754,10.7925479,106.6857977,10.7926023,14,0,2020-12,False
679,2020-12-22,1,weekday,period_15_00,30,B,1,4950034787,4950034788,25,32576377,40.0,4,Trường Sa,tertiary,106.6855754,10.7925479,106.6857977,10.7926023,15,0,2020-12,False
680,2020-12-21,0,weekday,period_14_30,29,B,1,4950034787,5764899744,90,32576377,40.0,4,Trường Sa,tertiary,106.6855754,10.7925479,106.6847572,10.7926798,14,30,2020-12,False
985,2020-12-18,4,weekday,period_1_30,3,A,1,3191421708,1497312726,40,32576602,40.0,3,Trần Não,secondary,106.730462,10.7912282,106.730523,10.7915893,1,30,2020-12,False
1002,2020-12-30,2,weekday,period_11_00,22,C,1,5735415569,5735415570,16,32576602,40.0,3,Trần Não,secondary,106.7315976,10.7979228,106.7316171,10.7980684,11,0,2020-12,False
1044,2020-12-18,4,weekday,period_11_00,22,F,4,3382829560,3382829566,127,32576690,40.0,4,Phạm Đăng Giảng,tertiary,106.60636,10.8214287,106.6069027,10.8224463,11,0,2020-12,False
1046,2020-12-18,4,weekday,period_11_00,22,F,3,5737827281,3382829560,102,32576690,40.0,4,Phạm Đăng Giảng,tertiary,106.6058968,10.8206311,106.60636,10.8214287,11,0,2020-12,False
1048,2020-12-18,4,weekday,period_11_00,22,F,2,3382829581,5737827281,101,32576690,40.0,4,Phạm Đăng Giảng,tertiary,106.6054378,10.8198409,106.6058968,10.8206311,11,0,2020-12,False
1050,2020-12-18,4,weekday,period_11_00,22,F,1,5740194878,3382829581,14,32576690,40.0,4,Phạm Đăng Giảng,tertiary,106.6053707,10.8197247,106.6054378,10.8198409,11,0,2020-12,False
1054,2020-12-18,4,weekday,period_11_00,22,F,2,3382829584,5740194880,58,32576690,40.0,4,Phạm Đăng Giảng,tertiary,106.6049673,10.819026,106.605231,10.8194828,11,0,2020-12,False
1054,2020-12-18,4,weekday,period_1_00,2,E,1,3382829584,5740194880,58,32576690,40.0,4,Phạm Đăng Giảng,tertiary,106.6049673,10.819026,106.605231,10.8194828,1,0,2020-12,False
1059,2020-12-18,4,weekday,period_1_00,2,E,1,366400431,5025883618,50,32576690,40.0,4,Phạm Đăng Giảng,tertiary,106.6046358,10.8184504,106.6044259,10.818044,1,0,2020-12,False
1341,2020-12-10,3,weekday,period_0_30,1,B,1,366390663,2445304739,114,32576820,40.0,4,Đại Lộ III,tertiary,106.7753601,10.8136383,106.7743679,10.8133046,0,30,2020-12,False
1341,2021-01-15,4,weekday,period_0_30,1,B,1,366390663,2445304739,114,32576820,40.0,4,Đại Lộ III,tertiary,106.7753601,10.8136383,106.7743679,10.8133046,0,30,2021-01,False
1499,2020-12-12,5,weekend,period_7_30,15,A,1,366424612,366479343,25,32576893,40.0,4,Dương Thị Mười,tertiary,106.6368278,10.8703305,106.6367225,10.8701212,7,30,2020-12,False
1549,2020-12-18,4,weekday,period_1_30,3,A,1,366443905,5735452021,5,32577095,40.0,4,Trần Não,tertiary,106.7306201,10.8006739,106.7305713,10.8006707,1,30,2020-12,False
1549,2020-12-22,1,weekday,period_1_30,3,F,2,366443905,5735452021,5,32577095,40.0,4,Trần Não,tertiary,106.7306201,10.8006739,106.7305713,10.8006707,1,30,2020-12,False
1551,2020-12-18,4,weekday,period_1_30,3,B,1,366461102,366410160,21,32577095,40.0,4,Trần Não,tertiary,106.7295323,10.800603,106.7293575,10.8005193,1,30,2020-12,False
1554,2020-12-18,4,weekday,period_1_30,3,C,1,366441338,5735415579,30,32577095,40.0,4,Trần Não,tertiary,106.7292475,10.8001505,106.7292928,10.7998829,1,30,2020-12,False
1558,2020-11-19,3,weekday,period_11_30,23,D,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,11,30,2020-11,True
1558,2020-11-20,4,weekday,period_12_00,24,E,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,12,0,2020-11,True
1558,2020-12-01,1,weekday,period_12_00,24,C,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,12,0,2020-12,False
1558,2020-12-15,1,weekday,period_11_30,23,C,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,11,30,2020-12,False
1558,2020-12-21,0,weekday,period_15_00,30,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,15,0,2020-12,False
1558,2020-12-21,0,weekday,period_15_30,31,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,15,30,2020-12,False
1558,2020-12-21,0,weekday,period_16_00,32,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,16,0,2020-12,False
1558,2020-12-22,1,weekday,period_13_30,27,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,13,30,2020-12,False
1558,2020-12-22,1,weekday,period_14_00,28,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,14,0,2020-12,False
1558,2020-12-22,1,weekday,period_15_30,31,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,15,30,2020-12,False
1558,2020-12-23,2,weekday,period_13_30,27,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,13,30,2020-12,False
1558,2020-12-23,2,weekday,period_14_00,28,B,1,5719731384,3758592298,5,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6785195,10.8082313,106.6785674,10.8082363,14,0,2020-12,False
1607,2020-12-26,5,weekend,period_10_00,20,A,1,5778872990,366446926,28,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6828971,10.8048539,106.6826965,10.8050192,10,0,2020-12,False
1607,2020-12-26,5,weekend,period_9_00,18,A,1,5778872990,366446926,28,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6828971,10.8048539,106.6826965,10.8050192,9,0,2020-12,False
1609,2020-12-26,5,weekend,period_11_00,22,A,2,3654067005,5778872990,36,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6831745,10.8046635,106.6828971,10.8048539,11,0,2020-12,False
1609,2020-12-26,5,weekend,period_11_30,23,A,1,3654067005,5778872990,36,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6831745,10.8046635,106.6828971,10.8048539,11,30,2020-12,False
1609,2020-12-26,5,weekend,period_12_00,24,A,1,3654067005,5778872990,36,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6831745,10.8046635,106.6828971,10.8048539,12,0,2020-12,False
1609,2020-12-26,5,weekend,period_12_30,25,A,1,3654067005,5778872990,36,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6831745,10.8046635,106.6828971,10.8048539,12,30,2020-12,False
1611,2020-12-26,5,weekend,period_10_30,21,A,1,5778872989,3654067005,33,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6834083,10.8044643,106.6831745,10.8046635,10,30,2020-12,False
1611,2020-12-26,5,weekend,period_7_00,14,A,1,5778872989,3654067005,33,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6834083,10.8044643,106.6831745,10.8046635,7,0,2020-12,False
1613,2020-12-26,5,weekend,period_10_00,20,A,1,5763293916,5778872989,33,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6836401,10.8042718,106.6834083,10.8044643,10,0,2020-12,False
1613,2020-12-26,5,weekend,period_9_30,19,A,1,5763293916,5778872989,33,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6836401,10.8042718,106.6834083,10.8044643,9,30,2020-12,False
1617,2020-12-23,2,weekday,period_23_00,46,A,1,710640671,3654066932,11,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6837704,10.8041511,106.683699,10.804223,23,0,2020-12,False
1617,2020-12-26,5,weekend,period_8_30,17,A,1,710640671,3654066932,11,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6837704,10.8041511,106.683699,10.804223,8,30,2020-12,False
1617,2020-12-26,5,weekend,period_9_00,18,A,1,710640671,3654066932,11,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6837704,10.8041511,106.683699,10.804223,9,0,2020-12,False
1619,2020-12-26,5,weekend,period_9_30,19,A,1,5763160800,710640671,18,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6838996,10.8040412,106.6837704,10.8041511,9,30,2020-12,False
1622,2020-12-26,5,weekend,period_11_00,22,A,2,3239047771,5763160801,12,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6839828,10.803935,106.6840534,10.8038417,11,0,2020-12,False
1622,2020-12-26,5,weekend,period_11_30,23,A,1,3239047771,5763160801,12,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6839828,10.803935,106.6840534,10.8038417,11,30,2020-12,False
1622,2020-12-26,5,weekend,period_12_00,24,A,1,3239047771,5763160801,12,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6839828,10.803935,106.6840534,10.8038417,12,0,2020-12,False
1622,2020-12-26,5,weekend,period_12_30,25,A,1,3239047771,5763160801,12,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6839828,10.803935,106.6840534,10.8038417,12,30,2020-12,False
1624,2020-12-26,5,weekend,period_7_00,14,A,1,5763160801,366381386,75,32577116,40.0,4,Thích Quảng Đức,tertiary,106.6840534,10.8038417,106.684482,10.8033105,7,0,2020-12,False
1626,2020-12-19,5,weekend,period_13_30,27,C,1,366436931,2993499702,49,32577138,40.0,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644,13,30,2020-12,False
1626,2020-12-26,5,weekend,period_10_30,21,B,1,366436931,2993499702,49,32577138,40.0,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644,10,30,2020-12,False
1626,2020-12-26,5,weekend,period_9_30,19,A,1,366436931,2993499702,49,32577138,40.0,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644,9,30,2020-12,False
2393,2020-12-01,1,weekday,period_15_30,31,A,1,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,15,30,2020-12,False
2393,2020-12-03,3,weekday,period_0_30,1,F,2,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,0,30,2020-12,False
2393,2020-12-03,3,weekday,period_5_00,10,B,1,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,5,0,2020-12,False
2393,2020-12-06,6,weekend,period_0_00,0,A,1,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,0,0,2020-12,False
2393,2020-12-23,2,weekday,period_23_30,47,D,2,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,23,30,2020-12,False
2393,2020-12-24,3,weekday,period_4_00,8,B,1,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,4,0,2020-12,False
2393,2021-01-05,1,weekday,period_4_30,9,C,2,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,4,30,2021-01,False
2393,2021-01-15,4,weekday,period_4_30,9,D,2,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,4,30,2021-01,False
2393,2021-01-22,4,weekday,period_12_30,25,B,1,5762721229,5762723907,29,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7774485,10.8736394,106.7773059,10.8734121,12,30,2021-01,False
2395,2020-12-06,6,weekend,period_0_00,0,A,1,5762723886,366477697,33,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7772354,10.8732845,106.7770879,10.8730172,0,0,2020-12,False
2395,2020-12-23,2,weekday,period_23_30,47,A,1,5762723886,366477697,33,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7772354,10.8732845,106.7770879,10.8730172,23,30,2020-12,False
2395,2020-12-24,3,weekday,period_4_00,8,A,1,5762723886,366477697,33,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7772354,10.8732845,106.7770879,10.8730172,4,0,2020-12,False
2396,2021-01-05,1,weekday,period_4_30,9,B,1,366477697,2954706295,73,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7770879,10.8730172,106.7767418,10.8724489,4,30,2021-01,False
2396,2021-01-15,4,weekday,period_4_30,9,A,1,366477697,2954706295,73,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7770879,10.8730172,106.7767418,10.8724489,4,30,2021-01,False
2396,2021-01-22,4,weekday,period_12_30,25,A,1,366477697,2954706295,73,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7770879,10.8730172,106.7767418,10.8724489,12,30,2021-01,False
2397,2020-12-01,1,weekday,period_15_30,31,A,1,2954706295,366451919,209,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7767418,10.8724489,106.7757156,10.8708535,15,30,2020-12,False
2397,2020-12-03,3,weekday,period_0_30,1,A,1,2954706295,366451919,209,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7767418,10.8724489,106.7757156,10.8708535,0,30,2020-12,False
2397,2020-12-24,3,weekday,period_4_00,8,A,1,2954706295,366451919,209,32577442,40.0,4,Trần Đại Nghĩa,tertiary,106.7767418,10.8724489,106.7757156,10.8708535,4,0,2020-12,False
2398,2020-12-01,1,weekday,period_15_30,31,A,1,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,15,30,2020-12,False
2398,2020-12-03,3,weekday,period_5_00,10,A,2,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,5,0,2020-12,False
2398,2020-12-06,6,weekend,period_0_00,0,A,2,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,0,0,2020-12,False
2398,2020-12-23,2,weekday,period_23_30,47,B,2,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,23,30,2020-12,False
2398,2020-12-24,3,weekday,period_3_30,7,A,1,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,3,30,2020-12,False
2398,2020-12-24,3,weekday,period_4_00,8,A,1,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,4,0,2020-12,False
2398,2021-01-05,1,weekday,period_4_30,9,A,1,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,4,30,2021-01,False
2398,2021-01-15,4,weekday,period_4_30,9,B,2,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,4,30,2021-01,False
2398,2021-01-22,4,weekday,period_12_30,25,A,1,366451919,2954706550,14,32577442,40.0,4,Phường Linh Xuân,tertiary,106.7757156,10.8708535,106.7757205,10.8707232,12,30,2021-01,False
