segment_id,date,dow,day_type,period,time_slot,LOS,n,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode,hour,minute,year_month,is_holiday
26,2021-04-16,4,weekday,period_0_30,1,A,1,366428456,366416066,116,32575820,40.0,4,Nguyễn Văn Bá,tertiary,106.7687324,10.8415062,106.769254,10.8424219,0,30,2021-04,False
67,2021-03-09,1,weekday,period_9_30,19,B,1,366403668,5755066033,7,32575862,40.0,3,Đường số 5,secondary,106.7684119,10.880817,106.7684611,10.8807714,9,30,2021-03,False
67,2021-03-23,1,weekday,period_9_30,19,B,1,366403668,5755066033,7,32575862,40.0,3,Đường số 5,secondary,106.7684119,10.880817,106.7684611,10.8807714,9,30,2021-03,False
185,2021-03-09,1,weekday,period_10_30,21,C,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,10,30,2021-03,False
185,2021-03-16,1,weekday,period_11_00,22,F,2,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,11,0,2021-03,False
185,2021-03-23,1,weekday,period_10_30,21,C,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,10,30,2021-03,False
185,2021-03-31,2,weekday,period_0_30,1,B,1,5769406267,366410141,35,32575944,40.0,4,Phú Hòa,unclassified,106.6510434,10.7849204,106.6513624,10.7848857,0,30,2021-03,False
207,2021-03-11,3,weekday,period_12_00,24,F,2,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,12,0,2021-03,False
207,2021-03-11,3,weekday,period_7_00,14,F,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,7,0,2021-03,False
207,2021-03-16,1,weekday,period_5_30,11,D,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,5,30,2021-03,False
207,2021-03-31,2,weekday,period_0_30,1,F,2,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,0,30,2021-03,False
207,2021-04-07,2,weekday,period_14_00,28,D,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,14,0,2021-04,False
207,2021-04-14,2,weekday,period_1_00,2,E,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,1,0,2021-04,False
207,2021-04-15,3,weekday,period_5_00,10,C,1,366422378,5802629829,49,32575966,40.0,3,Lê Văn Lương,secondary,106.7024735,10.6893503,106.7025394,10.6897893,5,0,2021-04,False
996,2021-04-16,4,weekday,period_11_00,22,A,1,1497312738,1497312743,42,32576602,40.0,3,Trần Não,secondary,106.7311474,10.7954388,106.7312122,10.7958158,11,0,2021-04,False
1341,2021-04-14,2,weekday,period_0_30,1,C,1,366390663,2445304739,114,32576820,40.0,4,Đại Lộ III,tertiary,106.7753601,10.8136383,106.7743679,10.8133046,0,30,2021-04,False
1341,2021-04-15,3,weekday,period_5_00,10,F,1,366390663,2445304739,114,32576820,40.0,4,Đại Lộ III,tertiary,106.7753601,10.8136383,106.7743679,10.8133046,5,0,2021-04,False
1548,2021-04-22,3,weekday,period_1_30,3,E,1,5735452041,366443905,204,32577095,40.0,4,Trần Não,tertiary,106.7324889,10.8008263,106.7306201,10.8006739,1,30,2021-04,False
1549,2021-04-15,3,weekday,period_1_30,3,A,1,366443905,5735452021,5,32577095,40.0,4,Trần Não,tertiary,106.7306201,10.8006739,106.7305713,10.8006707,1,30,2021-04,False
1549,2021-04-19,0,weekday,period_1_30,3,C,2,366443905,5735452021,5,32577095,40.0,4,Trần Não,tertiary,106.7306201,10.8006739,106.7305713,10.8006707,1,30,2021-04,False
1549,2021-04-22,3,weekday,period_1_30,3,B,2,366443905,5735452021,5,32577095,40.0,4,Trần Não,tertiary,106.7306201,10.8006739,106.7305713,10.8006707,1,30,2021-04,False
1551,2021-04-15,3,weekday,period_1_30,3,A,1,366461102,366410160,21,32577095,40.0,4,Trần Não,tertiary,106.7295323,10.800603,106.7293575,10.8005193,1,30,2021-04,False
1551,2021-04-19,0,weekday,period_1_30,3,A,1,366461102,366410160,21,32577095,40.0,4,Trần Não,tertiary,106.7295323,10.800603,106.7293575,10.8005193,1,30,2021-04,False
1551,2021-04-22,3,weekday,period_1_30,3,E,1,366461102,366410160,21,32577095,40.0,4,Trần Não,tertiary,106.7295323,10.800603,106.7293575,10.8005193,1,30,2021-04,False
1552,2021-04-15,3,weekday,period_1_30,3,F,1,366410160,366442996,16,32577095,40.0,4,Phường Thảo Điền,tertiary,106.7293575,10.8005193,106.7292655,10.8003967,1,30,2021-04,False
1553,2021-04-22,3,weekday,period_1_30,3,F,2,366442996,366441338,27,32577095,40.0,4,Trần Não,tertiary,106.7292655,10.8003967,106.7292475,10.8001505,1,30,2021-04,False
1554,2021-04-15,3,weekday,period_1_30,3,C,1,366441338,5735415579,30,32577095,40.0,4,Trần Não,tertiary,106.7292475,10.8001505,106.7292928,10.7998829,1,30,2021-04,False
1555,2021-04-22,3,weekday,period_1_30,3,A,1,5735415579,378299077,4,32577095,40.0,4,Trần Não,tertiary,106.7292928,10.7998829,106.7293008,10.7998391,1,30,2021-04,False
1626,2021-04-07,2,weekday,period_13_30,27,F,1,366436931,2993499702,49,32577138,40.0,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644,13,30,2021-04,False
2401,2021-03-09,1,weekday,period_10_30,21,E,1,5772301804,5772301805,43,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6503541,10.7790549,106.6507544,10.7790253,10,30,2021-03,False
2401,2021-03-11,3,weekday,period_12_00,24,F,2,5772301804,5772301805,43,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6503541,10.7790549,106.6507544,10.7790253,12,0,2021-03,False
2401,2021-03-19,4,weekday,period_9_30,19,F,2,5772301804,5772301805,43,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6503541,10.7790549,106.6507544,10.7790253,9,30,2021-03,False
2401,2021-03-23,1,weekday,period_10_30,21,F,1,5772301804,5772301805,43,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6503541,10.7790549,106.6507544,10.7790253,10,30,2021-03,False
2403,2021-03-19,4,weekday,period_9_30,19,F,1,5772301805,5772301806,16,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6507544,10.7790253,106.6509083,10.7790397,9,30,2021-03,False
2403,2021-03-23,1,weekday,period_10_30,21,E,1,5772301805,5772301806,16,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6507544,10.7790253,106.6509083,10.7790397,10,30,2021-03,False
2405,2021-03-09,1,weekday,period_10_30,21,E,1,5772301806,6015476024,39,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6509083,10.7790397,106.6512475,10.7791707,10,30,2021-03,False
2405,2021-03-11,3,weekday,period_12_00,24,C,1,5772301806,6015476024,39,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6509083,10.7790397,106.6512475,10.7791707,12,0,2021-03,False
2405,2021-03-19,4,weekday,period_9_30,19,F,1,5772301806,6015476024,39,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6509083,10.7790397,106.6512475,10.7791707,9,30,2021-03,False
2407,2021-03-23,1,weekday,period_10_30,21,F,2,6015476024,5772301807,20,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6512475,10.7791707,106.6514137,10.7792478,10,30,2021-03,False
2409,2021-03-11,3,weekday,period_12_00,24,E,1,5772301807,5772301808,41,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6514137,10.7792478,106.6517707,10.7793795,12,0,2021-03,False
2409,2021-03-16,1,weekday,period_11_00,22,D,1,5772301807,5772301808,41,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6514137,10.7792478,106.6517707,10.7793795,11,0,2021-03,False
2409,2021-03-19,4,weekday,period_9_30,19,F,1,5772301807,5772301808,41,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6514137,10.7792478,106.6517707,10.7793795,9,30,2021-03,False
2411,2021-03-09,1,weekday,period_10_30,21,D,1,5772301808,5772301809,19,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6517707,10.7793795,106.6519398,10.7793381,10,30,2021-03,False
2411,2021-03-16,1,weekday,period_11_00,22,F,1,5772301808,5772301809,19,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6517707,10.7793795,106.6519398,10.7793381,11,0,2021-03,False
2411,2021-03-19,4,weekday,period_9_30,19,F,1,5772301808,5772301809,19,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6517707,10.7793795,106.6519398,10.7793381,9,30,2021-03,False
2411,2021-03-23,1,weekday,period_10_30,21,F,1,5772301808,5772301809,19,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6517707,10.7793795,106.6519398,10.7793381,10,30,2021-03,False
2413,2021-03-11,3,weekday,period_12_00,24,E,1,5772301809,5772301810,32,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6519398,10.7793381,106.6522247,10.779261,12,0,2021-03,False
2413,2021-03-19,4,weekday,period_9_30,19,F,1,5772301809,5772301810,32,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6519398,10.7793381,106.6522247,10.779261,9,30,2021-03,False
2414,2021-03-23,1,weekday,period_10_30,21,F,1,5772301810,5772301809,32,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6522247,10.779261,106.6519398,10.7793381,10,30,2021-03,False
2415,2021-03-09,1,weekday,period_10_30,21,E,1,5772301810,1606180456,61,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6522247,10.779261,106.652777,10.779344,10,30,2021-03,False
2415,2021-03-11,3,weekday,period_12_00,24,F,1,5772301810,1606180456,61,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6522247,10.779261,106.652777,10.779344,12,0,2021-03,False
2415,2021-03-16,1,weekday,period_11_00,22,F,1,5772301810,1606180456,61,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6522247,10.779261,106.652777,10.779344,11,0,2021-03,False
2415,2021-03-19,4,weekday,period_9_30,19,F,1,5772301810,1606180456,61,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6522247,10.779261,106.652777,10.779344,9,30,2021-03,False
2417,2021-03-09,1,weekday,period_10_30,21,E,1,1606180456,366430963,4,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.652777,10.779344,106.6528175,10.7793463,10,30,2021-03,False
2417,2021-03-16,1,weekday,period_11_00,22,F,1,1606180456,366430963,4,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.652777,10.779344,106.6528175,10.7793463,11,0,2021-03,False
2417,2021-03-19,4,weekday,period_9_30,19,D,1,1606180456,366430963,4,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.652777,10.779344,106.6528175,10.7793463,9,30,2021-03,False
2421,2021-03-09,1,weekday,period_10_30,21,F,1,5772301811,5772301812,52,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6530765,10.7793851,106.6535201,10.7795662,10,30,2021-03,False
2421,2021-03-11,3,weekday,period_12_00,24,F,2,5772301811,5772301812,52,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6530765,10.7793851,106.6535201,10.7795662,12,0,2021-03,False
2422,2021-03-16,1,weekday,period_11_00,22,C,1,5772301812,5772301811,52,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535201,10.7795662,106.6530765,10.7793851,11,0,2021-03,False
2423,2021-03-09,1,weekday,period_10_30,21,F,2,5772301812,3789045824,4,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535201,10.7795662,106.6535633,10.779581,10,30,2021-03,False
2423,2021-03-16,1,weekday,period_11_00,22,F,1,5772301812,3789045824,4,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535201,10.7795662,106.6535633,10.779581,11,0,2021-03,False
2423,2021-03-19,4,weekday,period_9_30,19,E,1,5772301812,3789045824,4,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535201,10.7795662,106.6535633,10.779581,9,30,2021-03,False
2423,2021-03-23,1,weekday,period_10_30,21,C,1,5772301812,3789045824,4,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535201,10.7795662,106.6535633,10.779581,10,30,2021-03,False
2425,2021-03-11,3,weekday,period_12_00,24,E,1,3789045824,5772301813,9,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6535633,10.779581,106.6536292,10.7796398,12,0,2021-03,False
2429,2021-03-23,1,weekday,period_10_30,21,D,1,3789045827,3789057863,1,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6536705,10.7796824,106.6536833,10.779694,10,30,2021-03,False
2435,2021-03-23,1,weekday,period_10_30,21,F,1,5772301814,3727819086,36,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6539968,10.7799875,106.654269,10.7801804,10,30,2021-03,False
2437,2021-03-09,1,weekday,period_10_30,21,C,1,3727819086,5772301816,30,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.654269,10.7801804,106.6545082,10.7803199,10,30,2021-03,False
2437,2021-03-11,3,weekday,period_12_00,24,D,1,3727819086,5772301816,30,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.654269,10.7801804,106.6545082,10.7803199,12,0,2021-03,False
2437,2021-03-16,1,weekday,period_11_00,22,B,1,3727819086,5772301816,30,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.654269,10.7801804,106.6545082,10.7803199,11,0,2021-03,False
2439,2021-03-23,1,weekday,period_10_30,21,E,1,5772301816,3735830662,29,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6545082,10.7803199,106.6547735,10.7803895,10,30,2021-03,False
2439,2021-04-05,0,weekday,period_13_00,26,F,1,5772301816,3735830662,29,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6545082,10.7803199,106.6547735,10.7803895,13,0,2021-04,False
2441,2021-03-11,3,weekday,period_12_00,24,C,1,3735830662,5772301815,55,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6547735,10.7803895,106.6552592,10.7805208,12,0,2021-03,False
2441,2021-03-16,1,weekday,period_11_00,22,F,1,3735830662,5772301815,55,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6547735,10.7803895,106.6552592,10.7805208,11,0,2021-03,False
2441,2021-03-23,1,weekday,period_10_30,21,F,1,3735830662,5772301815,55,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6547735,10.7803895,106.6552592,10.7805208,10,30,2021-03,False
2441,2021-04-05,0,weekday,period_13_00,26,F,1,3735830662,5772301815,55,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6547735,10.7803895,106.6552592,10.7805208,13,0,2021-04,False
2441,2021-04-07,2,weekday,period_14_00,28,F,16,3735830662,5772301815,55,32577449,40.0,4,Hẻm 373 Lý Thường Kiệt,unclassified,106.6547735,10.7803895,106.6552592,10.7805208,14,0,2021-04,False
2443,2021-03-09,1,weekday,period_10_30,21,D,1,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,10,30,2021-03,False
2443,2021-03-11,3,weekday,period_12_00,24,F,3,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,12,0,2021-03,False
2443,2021-03-16,1,weekday,period_11_00,22,F,3,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,11,0,2021-03,False
2443,2021-03-19,4,weekday,period_9_30,19,F,4,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,9,30,2021-03,False
2443,2021-03-23,1,weekday,period_10_30,21,C,1,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,10,30,2021-03,False
2443,2021-03-31,2,weekday,period_0_30,1,E,1,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,0,30,2021-03,False
2443,2021-04-05,0,weekday,period_13_00,26,F,1,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,13,0,2021-04,False
2443,2021-04-07,2,weekday,period_14_00,28,F,4,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,14,0,2021-04,False
2443,2021-04-14,2,weekday,period_1_00,2,A,1,5093747408,5778236991,7,32577460,40.0,4,Lê Khôi,tertiary,106.6288442,10.7821969,106.6288258,10.7821283,1,0,2021-04,False
2572,2021-03-31,2,weekday,period_0_00,0,B,1,5750623148,4068001735,19,32577481,40.0,4,Linh Đông,tertiary,106.7438067,10.8413627,106.7438406,10.8415361,0,0,2021-03,False
2572,2021-04-14,2,weekday,period_0_00,0,C,1,5750623148,4068001735,19,32577481,40.0,4,Linh Đông,tertiary,106.7438067,10.8413627,106.7438406,10.8415361,0,0,2021-04,False
2729,2021-03-16,1,weekday,period_10_30,21,E,1,366419867,366423254,72,32577546,40.0,4,Tân Xuân 1,unclassified,106.6035093,10.8752155,106.6030332,10.8756688,10,30,2021-03,False
2813,2021-03-16,1,weekday,period_5_30,11,A,1,3167034797,4619358332,47,32577561,40.0,4,Phổ Quang,tertiary,106.6658741,10.8025366,106.6659834,10.8029468,5,30,2021-03,False
2817,2021-03-09,1,weekday,period_10_00,20,B,1,5813867127,706286111,7,32577628,40.0,4,Huỳnh Mẫn Đạt,tertiary,106.6773307,10.7518689,106.6772986,10.7519295,10,0,2021-03,False
2817,2021-03-11,3,weekday,period_12_00,24,F,3,5813867127,706286111,7,32577628,40.0,4,Huỳnh Mẫn Đạt,tertiary,106.6773307,10.7518689,106.6772986,10.7519295,12,0,2021-03,False
2817,2021-03-16,1,weekday,period_10_30,21,E,1,5813867127,706286111,7,32577628,40.0,4,Huỳnh Mẫn Đạt,tertiary,106.6773307,10.7518689,106.6772986,10.7519295,10,30,2021-03,False
2817,2021-03-23,1,weekday,period_10_30,21,D,1,5813867127,706286111,7,32577628,40.0,4,Huỳnh Mẫn Đạt,tertiary,106.6773307,10.7518689,106.6772986,10.7519295,10,30,2021-03,False
3276,2021-03-11,3,weekday,period_7_30,15,F,1,366443281,3349899956,24,32578171,40.0,4,Đường số 9,unclassified,106.7549076,10.8629278,106.7549731,10.8627189,7,30,2021-03,False
3276,2021-03-31,2,weekday,period_0_00,0,F,2,366443281,3349899956,24,32578171,40.0,4,Đường số 9,unclassified,106.7549076,10.8629278,106.7549731,10.8627189,0,0,2021-03,False
3276,2021-04-14,2,weekday,period_0_00,0,A,1,366443281,3349899956,24,32578171,40.0,4,Đường số 9,unclassified,106.7549076,10.8629278,106.7549731,10.8627189,0,0,2021-04,False
3490,2021-03-23,1,weekday,period_9_30,19,C,1,366472232,5748797219,96,32578371,40.0,4,Đường số 8,tertiary,106.7698521,10.8824106,106.7706414,10.882027,9,30,2021-03,False
3669,2021-04-15,3,weekday,period_1_30,3,A,1,2697217617,366436117,94,32578431,40.0,4,Nguyễn Văn Bá,tertiary,106.7659756,10.8366827,106.7663876,10.8374319,1,30,2021-04,False
3870,2021-03-15,0,weekday,period_10_30,21,B,1,5762770776,2154852271,49,32578654,40.0,2,Dương Bá Trạc,primary,106.688839,10.7440266,106.6886989,10.7436054,10,30,2021-03,False
3870,2021-04-05,0,weekday,period_12_30,25,C,1,5762770776,2154852271,49,32578654,40.0,2,Dương Bá Trạc,primary,106.688839,10.7440266,106.6886989,10.7436054,12,30,2021-04,False
3872,2021-03-15,0,weekday,period_10_30,21,C,1,2468456184,4594841793,51,32578654,40.0,2,Dương Bá Trạc,primary,106.6884921,10.7430263,106.6883486,10.7425887,10,30,2021-03,False
3874,2021-03-15,0,weekday,period_10_30,21,F,1,2154852108,4594841791,8,32578654,40.0,2,Dương Bá Trạc,primary,106.6883191,10.74249,106.6883004,10.7424142,10,30,2021-03,False
3877,2021-03-15,0,weekday,period_10_30,21,E,1,4594841786,366412903,13,32578654,40.0,2,Dương Bá Trạc,primary,106.6882705,10.7422351,106.6882631,10.742116,10,30,2021-03,False
3878,2021-04-05,0,weekday,period_12_30,25,A,1,366412903,4594841783,12,32578654,40.0,2,Dương Bá Trạc,primary,106.6882631,10.742116,106.688264,10.7420032,12,30,2021-04,False
3880,2021-03-15,0,weekday,period_10_30,21,F,1,737167456,4594841782,13,32578654,40.0,2,Dương Bá Trạc,primary,106.6882703,10.7419079,106.6882916,10.7417842,10,30,2021-03,False
3882,2021-03-15,0,weekday,period_10_30,21,F,1,366384626,5805644377,16,32578658,40.0,4,Kinh Trung ương,tertiary,106.5554753,10.7909507,106.5554064,10.7910811,10,30,2021-03,False
4390,2021-03-15,0,weekday,period_10_00,20,F,11,5769343955,5769343543,6,32578733,40.0,4,Hồng Lạc,tertiary,106.6482573,10.7867103,106.6483097,10.7866782,10,0,2021-03,False
4391,2021-03-15,0,weekday,period_10_00,20,F,1,5769343543,5769343955,6,32578733,40.0,4,Hồng Lạc,tertiary,106.6483097,10.7866782,106.6482573,10.7867103,10,0,2021-03,False
4392,2021-03-15,0,weekday,period_10_00,20,F,1,5769343543,5769343954,8,32578733,40.0,4,Hồng Lạc,tertiary,106.6483097,10.7866782,106.6483786,10.786636,10,0,2021-03,False
4394,2021-03-15,0,weekday,period_10_00,20,F,5,5769343954,5769343953,13,32578733,40.0,4,Hồng Lạc,tertiary,106.6483786,10.786636,106.648468,10.7865491,10,0,2021-03,False
4398,2021-03-15,0,weekday,period_10_00,20,F,3,5769343552,3095384125,37,32578733,40.0,4,Hồng Lạc,tertiary,106.6487106,10.7863167,106.6489783,10.7861123,10,0,2021-03,False
4400,2021-03-15,0,weekday,period_10_00,20,F,2,3095384125,5769343551,33,32578733,40.0,4,Hồng Lạc,tertiary,106.6489783,10.7861123,106.6492252,10.7859335,10,0,2021-03,False
4405,2021-03-15,0,weekday,period_10_00,20,F,1,5769343550,5778117623,27,32578733,40.0,4,Hồng Lạc,tertiary,106.6494832,10.785769,106.6492728,10.7859016,10,0,2021-03,False
4419,2021-03-15,0,weekday,period_10_00,20,F,1,5778117600,5778117601,2,32578733,40.0,4,Hồng Lạc,tertiary,106.6494497,10.7855588,106.6494497,10.7855786,10,0,2021-03,False
4426,2021-03-15,0,weekday,period_10_00,20,E,1,5778117610,5769343548,17,32578733,40.0,4,Hồng Lạc,tertiary,106.6496708,10.7854063,106.6498092,10.7853185,10,0,2021-03,False
4434,2021-03-15,0,weekday,period_10_00,20,F,4,366443652,2613196712,19,32578736,40.0,2,Phan Đình Giót,primary,106.6677637,10.8001795,106.6676113,10.8002739,10,0,2021-03,False
4438,2021-03-16,1,weekday,period_5_30,11,D,1,5721685973,1774952214,48,32578736,40.0,2,Phan Đình Giót,primary,106.6669406,10.8006653,106.6665747,10.8009113,5,30,2021-03,False
4439,2021-03-16,1,weekday,period_5_30,11,A,1,1774952214,5721685974,56,32578736,40.0,2,Phan Đình Giót,primary,106.6665747,10.8009113,106.6661284,10.8011693,5,30,2021-03,False
4443,2021-03-16,1,weekday,period_11_00,22,F,1,5758065181,5778381573,45,32578749,40.0,4,Lãnh Binh Thăng,tertiary,106.6464629,10.7653269,106.6468255,10.7651302,11,0,2021-03,False
4443,2021-03-16,1,weekday,period_5_30,11,B,1,5758065181,5778381573,45,32578749,40.0,4,Lãnh Binh Thăng,tertiary,106.6464629,10.7653269,106.6468255,10.7651302,5,30,2021-03,False
4443,2021-04-15,3,weekday,period_5_00,10,B,1,5758065181,5778381573,45,32578749,40.0,4,Lãnh Binh Thăng,tertiary,106.6464629,10.7653269,106.6468255,10.7651302,5,0,2021-04,False
4824,2021-03-09,1,weekday,period_10_30,21,B,2,5772301817,2233808761,49,32578991,40.0,4,Thiên Phước,tertiary,106.6555539,10.778088,106.6558764,10.7783982,10,30,2021-03,False
4824,2021-03-11,3,weekday,period_12_00,24,D,2,5772301817,2233808761,49,32578991,40.0,4,Thiên Phước,tertiary,106.6555539,10.778088,106.6558764,10.7783982,12,0,2021-03,False
4824,2021-03-16,1,weekday,period_11_00,22,A,1,5772301817,2233808761,49,32578991,40.0,4,Thiên Phước,tertiary,106.6555539,10.778088,106.6558764,10.7783982,11,0,2021-03,False
4824,2021-03-31,2,weekday,period_0_30,1,F,2,5772301817,2233808761,49,32578991,40.0,4,Thiên Phước,tertiary,106.6555539,10.778088,106.6558764,10.7783982,0,30,2021-03,False
4824,2021-04-14,2,weekday,period_1_00,2,F,1,5772301817,2233808761,49,32578991,40.0,4,Thiên Phước,tertiary,106.6555539,10.778088,106.6558764,10.7783982,1,0,2021-04,False
4825,2021-04-14,2,weekday,period_1_00,2,F,1,5772301817,5092125062,34,32578991,40.0,4,Thiên Phước,tertiary,106.6555539,10.778088,106.6553307,10.7778703,1,0,2021-04,False
4912,2021-04-16,4,weekday,period_11_00,22,F,2,366384168,5735458450,10,32579008,40.0,4,Nam Hoà,tertiary,106.7581999,10.8187919,106.7582527,10.8188716,11,0,2021-04,False
5945,2021-03-09,1,weekday,period_9_30,19,D,2,366398876,3349899966,79,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568,9,30,2021-03,False
5945,2021-03-11,3,weekday,period_7_30,15,A,1,366398876,3349899966,79,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568,7,30,2021-03,False
5945,2021-03-16,1,weekday,period_10_00,20,F,3,366398876,3349899966,79,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568,10,0,2021-03,False
5945,2021-03-23,1,weekday,period_10_00,20,F,3,366398876,3349899966,79,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568,10,0,2021-03,False
5945,2021-03-31,2,weekday,period_0_00,0,B,1,366398876,3349899966,79,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568,0,0,2021-03,False
5945,2021-04-14,2,weekday,period_0_00,0,A,1,366398876,3349899966,79,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.758638,10.8656547,106.7590353,10.8650568,0,0,2021-04,False
6324,2021-03-09,1,weekday,period_10_30,21,E,3,3116883001,366457879,20,32580242,40.0,2,Xuân Hồng,primary,106.6525329,10.7944927,106.6523994,10.7943672,10,30,2021-03,False
6324,2021-03-11,3,weekday,period_12_00,24,C,3,3116883001,366457879,20,32580242,40.0,2,Xuân Hồng,primary,106.6525329,10.7944927,106.6523994,10.7943672,12,0,2021-03,False
