segment_id,date,weekday,day_type,period,time_slot,LOS,n,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode,hour,minute,year_month,is_holiday
5622,2020-08-03,0,weekday,period_0_00,0,F,8,5778252051,366423133,4,32579641,40.0,4,Bình Thới,tertiary,106.6446393,10.764132,106.6446032,10.7641068,0,0,2020-08,False
5623,2020-08-02,6,weekend,period_23_30,47,D,2,366423133,5778252051,4,32579641,40.0,4,Bình Thới,tertiary,106.6446032,10.7641068,106.6446393,10.764132,23,30,2020-08,False
5623,2020-08-03,0,weekday,period_0_00,0,F,8,366423133,5778252051,4,32579641,40.0,4,Bình Thới,tertiary,106.6446032,10.7641068,106.6446393,10.764132,0,0,2020-08,False
5624,2020-08-02,6,weekend,period_23_30,47,F,2,366423133,5778270003,58,32579641,40.0,4,Bình Thới,tertiary,106.6446032,10.7641068,106.6441644,10.7638079,23,30,2020-08,False
5624,2020-08-03,0,weekday,period_0_00,0,F,8,366423133,5778270003,58,32579641,40.0,4,Bình Thới,tertiary,106.6446032,10.7641068,106.6441644,10.7638079,0,0,2020-08,False
5625,2020-08-02,6,weekend,period_23_30,47,F,2,5778270003,366423133,58,32579641,40.0,4,Bình Thới,tertiary,106.6441644,10.7638079,106.6446032,10.7641068,23,30,2020-08,False
5625,2020-08-03,0,weekday,period_0_00,0,F,8,5778270003,366423133,58,32579641,40.0,4,Bình Thới,tertiary,106.6441644,10.7638079,106.6446032,10.7641068,0,0,2020-08,False
5626,2020-08-02,6,weekend,period_23_30,47,F,2,5778270003,5778252026,23,32579641,40.0,4,Bình Thới,tertiary,106.6441644,10.7638079,106.643989,10.7636884,23,30,2020-08,False
5626,2020-08-03,0,weekday,period_0_00,0,B,8,5778270003,5778252026,23,32579641,40.0,4,Bình Thới,tertiary,106.6441644,10.7638079,106.643989,10.7636884,0,0,2020-08,False
5627,2020-08-02,6,weekend,period_23_30,47,D,2,5778252026,5778270003,23,32579641,40.0,4,Bình Thới,tertiary,106.643989,10.7636884,106.6441644,10.7638079,23,30,2020-08,False
5627,2020-08-03,0,weekday,period_0_00,0,F,8,5778252026,5778270003,23,32579641,40.0,4,Bình Thới,tertiary,106.643989,10.7636884,106.6441644,10.7638079,0,0,2020-08,False
5628,2020-08-02,6,weekend,period_23_30,47,F,2,5778252026,3700972437,13,32579641,40.0,4,Bình Thới,tertiary,106.643989,10.7636884,106.6438888,10.7636202,23,30,2020-08,False
5628,2020-08-03,0,weekday,period_0_00,0,F,8,5778252026,3700972437,13,32579641,40.0,4,Bình Thới,tertiary,106.643989,10.7636884,106.6438888,10.7636202,0,0,2020-08,False
5629,2020-08-02,6,weekend,period_23_30,47,C,2,3700972437,5778252026,13,32579641,40.0,4,Bình Thới,tertiary,106.6438888,10.7636202,106.643989,10.7636884,23,30,2020-08,False
5629,2020-08-03,0,weekday,period_0_00,0,E,8,3700972437,5778252026,13,32579641,40.0,4,Bình Thới,tertiary,106.6438888,10.7636202,106.643989,10.7636884,0,0,2020-08,False
5630,2020-08-02,6,weekend,period_23_30,47,F,2,3700972437,4929861361,9,32579641,40.0,4,Bình Thới,tertiary,106.6438888,10.7636202,106.6438131,10.7635748,23,30,2020-08,False
5630,2020-08-03,0,weekday,period_0_00,0,E,8,3700972437,4929861361,9,32579641,40.0,4,Bình Thới,tertiary,106.6438888,10.7636202,106.6438131,10.7635748,0,0,2020-08,False
5631,2020-08-02,6,weekend,period_23_30,47,E,2,4929861361,3700972437,9,32579641,40.0,4,Bình Thới,tertiary,106.6438131,10.7635748,106.6438888,10.7636202,23,30,2020-08,False
5631,2020-08-03,0,weekday,period_0_00,0,F,8,4929861361,3700972437,9,32579641,40.0,4,Bình Thới,tertiary,106.6438131,10.7635748,106.6438888,10.7636202,0,0,2020-08,False
5632,2020-08-02,6,weekend,period_23_30,47,E,2,4929861361,4929861363,60,32579641,40.0,4,Bình Thới,tertiary,106.6438131,10.7635748,106.6433415,10.7632817,23,30,2020-08,False
5632,2020-08-03,0,weekday,period_0_00,0,E,8,4929861361,4929861363,60,32579641,40.0,4,Bình Thới,tertiary,106.6438131,10.7635748,106.6433415,10.7632817,0,0,2020-08,False
5633,2020-08-02,6,weekend,period_23_30,47,F,2,4929861363,4929861361,60,32579641,40.0,4,Bình Thới,tertiary,106.6433415,10.7632817,106.6438131,10.7635748,23,30,2020-08,False
5633,2020-08-03,0,weekday,period_0_00,0,F,8,4929861363,4929861361,60,32579641,40.0,4,Bình Thới,tertiary,106.6433415,10.7632817,106.6438131,10.7635748,0,0,2020-08,False
5634,2020-08-02,6,weekend,period_23_30,47,D,2,4929861363,3700972436,18,32579641,40.0,4,Bình Thới,tertiary,106.6433415,10.7632817,106.6431889,10.763201,23,30,2020-08,False
5634,2020-08-03,0,weekday,period_0_00,0,F,8,4929861363,3700972436,18,32579641,40.0,4,Bình Thới,tertiary,106.6433415,10.7632817,106.6431889,10.763201,0,0,2020-08,False
5635,2020-08-02,6,weekend,period_23_30,47,F,2,3700972436,4929861363,18,32579641,40.0,4,Bình Thới,tertiary,106.6431889,10.763201,106.6433415,10.7632817,23,30,2020-08,False
5635,2020-08-03,0,weekday,period_0_00,0,A,8,3700972436,4929861363,18,32579641,40.0,4,Bình Thới,tertiary,106.6431889,10.763201,106.6433415,10.7632817,0,0,2020-08,False
5636,2020-08-02,6,weekend,period_23_30,47,C,2,3700972436,5778252030,17,32579641,40.0,4,Bình Thới,tertiary,106.6431889,10.763201,106.6430425,10.7631451,23,30,2020-08,False
5636,2020-08-03,0,weekday,period_0_00,0,F,8,3700972436,5778252030,17,32579641,40.0,4,Bình Thới,tertiary,106.6431889,10.763201,106.6430425,10.7631451,0,0,2020-08,False
5637,2020-08-02,6,weekend,period_23_30,47,F,2,5778252030,3700972436,17,32579641,40.0,4,Bình Thới,tertiary,106.6430425,10.7631451,106.6431889,10.763201,23,30,2020-08,False
5637,2020-08-03,0,weekday,period_0_00,0,A,8,5778252030,3700972436,17,32579641,40.0,4,Bình Thới,tertiary,106.6430425,10.7631451,106.6431889,10.763201,0,0,2020-08,False
5638,2020-08-02,6,weekend,period_23_30,47,F,2,5778252030,366477419,7,32579641,40.0,4,Bình Thới,tertiary,106.6430425,10.7631451,106.6429802,10.7631213,23,30,2020-08,False
5638,2020-08-03,0,weekday,period_0_00,0,F,8,5778252030,366477419,7,32579641,40.0,4,Bình Thới,tertiary,106.6430425,10.7631451,106.6429802,10.7631213,0,0,2020-08,False
5639,2020-08-02,6,weekend,period_23_30,47,E,2,366477419,5778252030,7,32579641,40.0,4,Bình Thới,tertiary,106.6429802,10.7631213,106.6430425,10.7631451,23,30,2020-08,False
5639,2020-08-03,0,weekday,period_0_00,0,F,8,366477419,5778252030,7,32579641,40.0,4,Bình Thới,tertiary,106.6429802,10.7631213,106.6430425,10.7631451,0,0,2020-08,False
5640,2020-08-02,6,weekend,period_23_30,47,F,2,366477419,5778252031,17,32579641,40.0,4,Bình Thới,tertiary,106.6429802,10.7631213,106.6428323,10.7630572,23,30,2020-08,False
5640,2020-08-03,0,weekday,period_0_00,0,F,8,366477419,5778252031,17,32579641,40.0,4,Bình Thới,tertiary,106.6429802,10.7631213,106.6428323,10.7630572,0,0,2020-08,False
5641,2020-08-02,6,weekend,period_23_30,47,F,2,5778252031,366477419,17,32579641,40.0,4,Bình Thới,tertiary,106.6428323,10.7630572,106.6429802,10.7631213,23,30,2020-08,False
5641,2020-08-03,0,weekday,period_0_00,0,F,8,5778252031,366477419,17,32579641,40.0,4,Bình Thới,tertiary,106.6428323,10.7630572,106.6429802,10.7631213,0,0,2020-08,False
5642,2020-08-02,6,weekend,period_23_30,47,F,2,5778252031,5778252032,39,32579641,40.0,4,Bình Thới,tertiary,106.6428323,10.7630572,106.6424994,10.7629301,23,30,2020-08,False
5642,2020-08-03,0,weekday,period_0_00,0,F,8,5778252031,5778252032,39,32579641,40.0,4,Bình Thới,tertiary,106.6428323,10.7630572,106.6424994,10.7629301,0,0,2020-08,False
5643,2020-08-02,6,weekend,period_23_30,47,C,2,5778252032,5778252031,39,32579641,40.0,4,Bình Thới,tertiary,106.6424994,10.7629301,106.6428323,10.7630572,23,30,2020-08,False
5643,2020-08-03,0,weekday,period_0_00,0,A,8,5778252032,5778252031,39,32579641,40.0,4,Bình Thới,tertiary,106.6424994,10.7629301,106.6428323,10.7630572,0,0,2020-08,False
5644,2020-08-02,6,weekend,period_23_30,47,F,2,5778252032,3700972430,14,32579641,40.0,4,Bình Thới,tertiary,106.6424994,10.7629301,106.6423866,10.7628642,23,30,2020-08,False
5644,2020-08-03,0,weekday,period_0_00,0,F,8,5778252032,3700972430,14,32579641,40.0,4,Bình Thới,tertiary,106.6424994,10.7629301,106.6423866,10.7628642,0,0,2020-08,False
5645,2020-08-02,6,weekend,period_23_30,47,F,2,3700972430,5778252032,14,32579641,40.0,4,Bình Thới,tertiary,106.6423866,10.7628642,106.6424994,10.7629301,23,30,2020-08,False
5645,2020-08-03,0,weekday,period_0_00,0,F,8,3700972430,5778252032,14,32579641,40.0,4,Bình Thới,tertiary,106.6423866,10.7628642,106.6424994,10.7629301,0,0,2020-08,False
5646,2020-08-02,6,weekend,period_23_30,47,F,2,3700972430,3700972429,6,32579641,40.0,4,Bình Thới,tertiary,106.6423866,10.7628642,106.6423226,10.7628614,23,30,2020-08,False
5646,2020-08-03,0,weekday,period_0_00,0,A,8,3700972430,3700972429,6,32579641,40.0,4,Bình Thới,tertiary,106.6423866,10.7628642,106.6423226,10.7628614,0,0,2020-08,False
5647,2020-08-02,6,weekend,period_23_30,47,F,2,3700972429,3700972430,6,32579641,40.0,4,Bình Thới,tertiary,106.6423226,10.7628614,106.6423866,10.7628642,23,30,2020-08,False
5647,2020-08-03,0,weekday,period_0_00,0,F,8,3700972429,3700972430,6,32579641,40.0,4,Bình Thới,tertiary,106.6423226,10.7628614,106.6423866,10.7628642,0,0,2020-08,False
5648,2020-08-02,6,weekend,period_23_30,47,D,2,3700972429,3700972431,6,32579641,40.0,4,Bình Thới,tertiary,106.6423226,10.7628614,106.6422657,10.7628698,23,30,2020-08,False
5648,2020-08-03,0,weekday,period_0_00,0,F,8,3700972429,3700972431,6,32579641,40.0,4,Bình Thới,tertiary,106.6423226,10.7628614,106.6422657,10.7628698,0,0,2020-08,False
5649,2020-08-02,6,weekend,period_23_30,47,F,2,3700972431,3700972429,6,32579641,40.0,4,Bình Thới,tertiary,106.6422657,10.7628698,106.6423226,10.7628614,23,30,2020-08,False
5649,2020-08-03,0,weekday,period_0_00,0,F,8,3700972431,3700972429,6,32579641,40.0,4,Bình Thới,tertiary,106.6422657,10.7628698,106.6423226,10.7628614,0,0,2020-08,False
5650,2020-08-02,6,weekend,period_23_30,47,F,2,3700972431,5772562981,13,32579641,40.0,4,Bình Thới,tertiary,106.6422657,10.7628698,106.6421514,10.7629041,23,30,2020-08,False
5650,2020-08-03,0,weekday,period_0_00,0,F,8,3700972431,5772562981,13,32579641,40.0,4,Bình Thới,tertiary,106.6422657,10.7628698,106.6421514,10.7629041,0,0,2020-08,False
5651,2020-08-02,6,weekend,period_23_30,47,C,2,5772562981,3700972431,13,32579641,40.0,4,Bình Thới,tertiary,106.6421514,10.7629041,106.6422657,10.7628698,23,30,2020-08,False
5651,2020-08-03,0,weekday,period_0_00,0,F,8,5772562981,3700972431,13,32579641,40.0,4,Bình Thới,tertiary,106.6421514,10.7629041,106.6422657,10.7628698,0,0,2020-08,False
5652,2020-08-02,6,weekend,period_23_30,47,E,2,759599258,4948841957,45,32579669,40.0,3,Trường Sơn,secondary,106.6649688,10.8130718,106.6648951,10.8126648,23,30,2020-08,False
5652,2020-08-03,0,weekday,period_0_00,0,B,8,759599258,4948841957,45,32579669,40.0,3,Trường Sơn,secondary,106.6649688,10.8130718,106.6648951,10.8126648,0,0,2020-08,False
5653,2020-11-26,3,weekday,period_0_30,1,F,1,4948841957,2072605346,21,32579669,40.0,3,Trường Sơn,secondary,106.6648951,10.8126648,106.6648739,10.812469,0,30,2020-11,False
5702,2020-08-02,6,weekend,period_23_30,47,F,2,3150110712,746617455,26,32579758,40.0,4,Trần Phú,tertiary,106.668592,10.7529727,106.6683739,10.7528641,23,30,2020-08,False
5702,2020-08-03,0,weekday,period_0_00,0,F,8,3150110712,746617455,26,32579758,40.0,4,Trần Phú,tertiary,106.668592,10.7529727,106.6683739,10.7528641,0,0,2020-08,False
5703,2020-08-02,6,weekend,period_23_30,47,F,2,746617455,4631738599,4,32579758,40.0,4,Trần Phú,tertiary,106.6683739,10.7528641,106.6683362,10.7528446,23,30,2020-08,False
5703,2020-08-03,0,weekday,period_0_00,0,E,8,746617455,4631738599,4,32579758,40.0,4,Trần Phú,tertiary,106.6683739,10.7528641,106.6683362,10.7528446,0,0,2020-08,False
5704,2020-08-02,6,weekend,period_23_30,47,D,2,4631738599,1997154435,36,32579758,40.0,4,Trần Phú,tertiary,106.6683362,10.7528446,106.6680413,10.7526919,23,30,2020-08,False
5704,2020-08-03,0,weekday,period_0_00,0,F,8,4631738599,1997154435,36,32579758,40.0,4,Trần Phú,tertiary,106.6683362,10.7528446,106.6680413,10.7526919,0,0,2020-08,False
5705,2020-08-02,6,weekend,period_23_30,47,F,2,1997154435,366413446,34,32579758,40.0,4,Trần Phú,tertiary,106.6680413,10.7526919,106.6677535,10.752555,23,30,2020-08,False
5705,2020-08-03,0,weekday,period_0_00,0,F,8,1997154435,366413446,34,32579758,40.0,4,Trần Phú,tertiary,106.6680413,10.7526919,106.6677535,10.752555,0,0,2020-08,False
5706,2020-08-02,6,weekend,period_23_30,47,F,2,2153453219,5780792976,10,32579838,40.0,4,Đường số 10,tertiary,106.7099956,10.7414548,106.7100056,10.7415477,23,30,2020-08,False
5706,2020-08-03,0,weekday,period_0_00,0,F,8,2153453219,5780792976,10,32579838,40.0,4,Đường số 10,tertiary,106.7099956,10.7414548,106.7100056,10.7415477,0,0,2020-08,False
5723,2020-11-26,3,weekday,period_0_30,1,C,1,3654067036,1409433796,27,32579894,40.0,4,Hồ Văn Huê,tertiary,106.677625,10.8045481,106.6775017,10.8043283,0,30,2020-11,False
5724,2020-11-18,2,weekday,period_0_30,1,F,1,1409433796,3654067000,2,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6775017,10.8043283,106.6774927,10.8043122,0,30,2020-11,False
5726,2020-11-18,2,weekday,period_0_30,1,F,3,3654066950,1409433790,14,32579894,40.0,4,Hồ Văn Huê,tertiary,106.677304,10.8039758,106.677242,10.8038652,0,30,2020-11,False
5728,2020-11-18,2,weekday,period_0_30,1,F,4,3654562873,366408245,5,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6770031,10.8034225,106.6769787,10.8033773,0,30,2020-11,False
5728,2020-11-26,3,weekday,period_0_30,1,E,1,3654562873,366408245,5,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6770031,10.8034225,106.6769787,10.8033773,0,30,2020-11,False
5730,2020-11-18,2,weekday,period_0_30,1,F,1,3167034804,366397928,88,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6769046,10.8032488,106.6765038,10.8025536,0,30,2020-11,False
5731,2020-11-18,2,weekday,period_0_30,1,F,8,366397928,1409433751,41,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6765038,10.8025536,106.6763061,10.8022312,0,30,2020-11,False
5731,2020-11-26,3,weekday,period_0_30,1,E,1,366397928,1409433751,41,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6765038,10.8025536,106.6763061,10.8022312,0,30,2020-11,False
5732,2020-11-18,2,weekday,period_0_30,1,F,4,1409433751,3654066949,88,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6763061,10.8022312,106.6759142,10.8015333,0,30,2020-11,False
5732,2020-11-26,3,weekday,period_0_30,1,F,1,1409433751,3654066949,88,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6763061,10.8022312,106.6759142,10.8015333,0,30,2020-11,False
5733,2020-11-18,2,weekday,period_0_30,1,F,7,3654066949,712140237,11,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6759142,10.8015333,106.6758626,10.8014439,0,30,2020-11,False
5733,2020-11-26,3,weekday,period_0_30,1,F,2,3654066949,712140237,11,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6759142,10.8015333,106.6758626,10.8014439,0,30,2020-11,False
5735,2020-11-26,3,weekday,period_0_30,1,F,1,366369819,3654066948,70,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6756995,10.8011427,106.6753848,10.8005914,0,30,2020-11,False
5736,2020-11-18,2,weekday,period_0_30,1,F,2,3654066948,3758592299,88,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6753848,10.8005914,106.674996,10.7998963,0,30,2020-11,False
5736,2020-11-26,3,weekday,period_0_30,1,F,4,3654066948,3758592299,88,32579894,40.0,4,Hồ Văn Huê,tertiary,106.6753848,10.8005914,106.674996,10.7998963,0,30,2020-11,False
5737,2020-11-18,2,weekday,period_0_30,1,F,3,3758592299,3167034805,15,32579894,40.0,4,Hồ Văn Huê,tertiary,106.674996,10.7998963,106.674937,10.7997672,0,30,2020-11,False
5737,2020-11-26,3,weekday,period_0_30,1,F,9,3758592299,3167034805,15,32579894,40.0,4,Hồ Văn Huê,tertiary,106.674996,10.7998963,106.674937,10.7997672,0,30,2020-11,False
5738,2020-11-26,3,weekday,period_0_30,1,F,2,3167034805,2293477506,16,32579894,40.0,4,Hồ Văn Huê,tertiary,106.674937,10.7997672,106.6749197,10.7996157,0,30,2020-11,False
5739,2020-11-26,3,weekday,period_0_30,1,F,1,5738265714,366390127,19,32579930,40.0,4,Đường Số 10,unclassified,106.7646391,10.7775374,106.7647651,10.7776559,0,30,2020-11,False
5826,2020-11-04,2,weekday,period_18_00,36,F,9,5109568399,5722292372,67,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.619537,10.7993692,18,0,2020-11,False
5826,2020-11-05,3,weekday,period_16_30,33,F,16,5109568399,5722292372,67,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.619537,10.7993692,16,30,2020-11,False
5826,2020-11-09,0,weekday,period_16_00,32,F,2,5109568399,5722292372,67,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.619537,10.7993692,16,0,2020-11,False
5826,2020-11-09,0,weekday,period_17_30,35,F,1,5109568399,5722292372,67,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.619537,10.7993692,17,30,2020-11,False
5826,2020-11-15,6,weekend,period_15_30,31,F,1,5109568399,5722292372,67,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.619537,10.7993692,15,30,2020-11,False
5827,2020-11-04,2,weekday,period_15_00,30,F,15,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,15,0,2020-11,False
5827,2020-11-04,2,weekday,period_18_00,36,F,2,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,18,0,2020-11,False
5827,2020-11-05,3,weekday,period_15_00,30,F,2,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,15,0,2020-11,False
5827,2020-11-05,3,weekday,period_16_30,33,F,49,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,16,30,2020-11,False
5827,2020-11-05,3,weekday,period_17_00,34,F,3,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,17,0,2020-11,False
5827,2020-11-09,0,weekday,period_16_00,32,F,4,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,16,0,2020-11,False
5827,2020-11-09,0,weekday,period_17_00,34,F,5,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,17,0,2020-11,False
5827,2020-11-09,0,weekday,period_17_30,35,F,7,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,17,30,2020-11,False
5827,2020-11-15,6,weekend,period_15_30,31,F,17,5109568399,5109568394,31,32579995,40.0,4,Tân Quý,unclassified,106.6196106,10.7987681,106.6196461,10.7984852,15,30,2020-11,False
5828,2020-11-04,2,weekday,period_18_00,36,F,4,5109568394,5109568399,31,32579995,40.0,4,Tân Quý,unclassified,106.6196461,10.7984852,106.6196106,10.7987681,18,0,2020-11,False
5828,2020-11-05,3,weekday,period_16_30,33,F,1,5109568394,5109568399,31,32579995,40.0,4,Tân Quý,unclassified,106.6196461,10.7984852,106.6196106,10.7987681,16,30,2020-11,False
5828,2020-11-05,3,weekday,period_17_00,34,F,1,5109568394,5109568399,31,32579995,40.0,4,Tân Quý,unclassified,106.6196461,10.7984852,106.6196106,10.7987681,17,0,2020-11,False
5828,2020-11-09,0,weekday,period_17_30,35,F,1,5109568394,5109568399,31,32579995,40.0,4,Tân Quý,unclassified,106.6196461,10.7984852,106.6196106,10.7987681,17,30,2020-11,False
5828,2020-11-15,6,weekend,period_16_00,32,F,1,5109568394,5109568399,31,32579995,40.0,4,Tân Quý,unclassified,106.6196461,10.7984852,106.6196106,10.7987681,16,0,2020-11,False
5908,2020-08-02,6,weekend,period_23_30,47,F,2,5802717064,5802717065,8,32580086,40.0,4,Lê Đại Hành,tertiary,106.6592488,10.7587163,106.6592207,10.7587886,23,30,2020-08,False
5908,2020-08-03,0,weekday,period_0_00,0,B,8,5802717064,5802717065,8,32580086,40.0,4,Lê Đại Hành,tertiary,106.6592488,10.7587163,106.6592207,10.7587886,0,0,2020-08,False
5909,2020-08-02,6,weekend,period_23_30,47,E,2,5802717065,5802717066,60,32580086,40.0,4,Lê Đại Hành,tertiary,106.6592207,10.7587886,106.659014,10.7592909,23,30,2020-08,False
5909,2020-08-03,0,weekday,period_0_00,0,F,8,5802717065,5802717066,60,32580086,40.0,4,Lê Đại Hành,tertiary,106.6592207,10.7587886,106.659014,10.7592909,0,0,2020-08,False
5910,2020-08-02,6,weekend,period_23_30,47,C,2,5802717066,5802717067,2,32580086,40.0,4,Lê Đại Hành,tertiary,106.659014,10.7592909,106.6590059,10.7593114,23,30,2020-08,False
5910,2020-08-03,0,weekday,period_0_00,0,F,8,5802717066,5802717067,2,32580086,40.0,4,Lê Đại Hành,tertiary,106.659014,10.7592909,106.6590059,10.7593114,0,0,2020-08,False
5911,2020-08-02,6,weekend,period_23_30,47,F,2,5802717067,5802717068,13,32580086,40.0,4,Lê Đại Hành,tertiary,106.6590059,10.7593114,106.6589631,10.7594275,23,30,2020-08,False
5911,2020-08-03,0,weekday,period_0_00,0,C,8,5802717067,5802717068,13,32580086,40.0,4,Lê Đại Hành,tertiary,106.6590059,10.7593114,106.6589631,10.7594275,0,0,2020-08,False
5912,2020-08-02,6,weekend,period_23_30,47,C,2,5802717068,366392112,37,32580086,40.0,4,Lê Đại Hành,tertiary,106.6589631,10.7594275,106.6587965,10.7597225,23,30,2020-08,False
5912,2020-08-03,0,weekday,period_0_00,0,F,8,5802717068,366392112,37,32580086,40.0,4,Lê Đại Hành,tertiary,106.6589631,10.7594275,106.6587965,10.7597225,0,0,2020-08,False
5913,2020-08-02,6,weekend,period_23_30,47,F,2,366392112,5802717069,2,32580086,40.0,4,Lê Đại Hành,tertiary,106.6587965,10.7597225,106.6587831,10.7597411,23,30,2020-08,False
5913,2020-08-03,0,weekday,period_0_00,0,F,8,366392112,5802717069,2,32580086,40.0,4,Lê Đại Hành,tertiary,106.6587965,10.7597225,106.6587831,10.7597411,0,0,2020-08,False
5914,2020-08-02,6,weekend,period_23_30,47,F,2,5802717069,4979972014,81,32580086,40.0,4,Lê Đại Hành,tertiary,106.6587831,10.7597411,106.6583642,10.7603492,23,30,2020-08,False
5914,2020-08-03,0,weekday,period_0_00,0,F,8,5802717069,4979972014,81,32580086,40.0,4,Lê Đại Hành,tertiary,106.6587831,10.7597411,106.6583642,10.7603492,0,0,2020-08,False
5915,2020-08-02,6,weekend,period_23_30,47,C,2,4979972014,366442628,16,32580086,40.0,4,Lê Đại Hành,tertiary,106.6583642,10.7603492,106.6582727,10.7604727,23,30,2020-08,False
5915,2020-08-03,0,weekday,period_0_00,0,F,8,4979972014,366442628,16,32580086,40.0,4,Lê Đại Hành,tertiary,106.6583642,10.7603492,106.6582727,10.7604727,0,0,2020-08,False
5916,2020-08-02,6,weekend,period_23_30,47,F,2,366442628,5788740504,3,32580086,40.0,4,Lê Đại Hành,tertiary,106.6582727,10.7604727,106.6582546,10.7604972,23,30,2020-08,False
5916,2020-08-03,0,weekday,period_0_00,0,F,8,366442628,5788740504,3,32580086,40.0,4,Lê Đại Hành,tertiary,106.6582727,10.7604727,106.6582546,10.7604972,0,0,2020-08,False
5917,2020-08-02,6,weekend,period_23_30,47,F,2,5788740504,5552685847,26,32580086,40.0,4,Lê Đại Hành,tertiary,106.6582546,10.7604972,106.6581141,10.760687,23,30,2020-08,False
5917,2020-08-03,0,weekday,period_0_00,0,F,8,5788740504,5552685847,26,32580086,40.0,4,Lê Đại Hành,tertiary,106.6582546,10.7604972,106.6581141,10.760687,0,0,2020-08,False
5918,2020-08-02,6,weekend,period_23_30,47,F,2,5552685847,366369675,22,32580086,40.0,4,Lê Đại Hành,tertiary,106.6581141,10.760687,106.6580009,10.7608606,23,30,2020-08,False
5918,2020-08-03,0,weekday,period_0_00,0,A,8,5552685847,366369675,22,32580086,40.0,4,Lê Đại Hành,tertiary,106.6581141,10.760687,106.6580009,10.7608606,0,0,2020-08,False
5919,2020-08-02,6,weekend,period_23_30,47,F,2,366369675,5788625768,27,32580086,40.0,4,Lê Đại Hành,tertiary,106.6580009,10.7608606,106.6578551,10.7610655,23,30,2020-08,False
5919,2020-08-03,0,weekday,period_0_00,0,F,8,366369675,5788625768,27,32580086,40.0,4,Lê Đại Hành,tertiary,106.6580009,10.7608606,106.6578551,10.7610655,0,0,2020-08,False
5920,2020-08-02,6,weekend,period_23_30,47,E,2,5788625768,5788625769,41,32580086,40.0,4,Lê Đại Hành,tertiary,106.6578551,10.7610655,106.6576393,10.7613687,23,30,2020-08,False
5920,2020-08-03,0,weekday,period_0_00,0,F,8,5788625768,5788625769,41,32580086,40.0,4,Lê Đại Hành,tertiary,106.6578551,10.7610655,106.6576393,10.7613687,0,0,2020-08,False
5921,2020-08-02,6,weekend,period_23_30,47,F,2,5788625769,5788625751,99,32580086,40.0,4,Lê Đại Hành,tertiary,106.6576393,10.7613687,106.6571201,10.7620991,23,30,2020-08,False
5921,2020-08-03,0,weekday,period_0_00,0,B,8,5788625769,5788625751,99,32580086,40.0,4,Lê Đại Hành,tertiary,106.6576393,10.7613687,106.6571201,10.7620991,0,0,2020-08,False
5922,2020-08-02,6,weekend,period_23_30,47,E,2,5767184416,3084820288,32,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.7609449,10.8625105,106.7607033,10.8626887,23,30,2020-08,False
5922,2020-08-03,0,weekday,period_0_00,0,B,8,5767184416,3084820288,32,32580098,40.0,4,Đào Trinh Nhất,tertiary,106.7609449,10.8625105,106.7607033,10.8626887,0,0,2020-08,False
6054,2020-07-11,5,weekend,period_20_00,40,F,1,366414118,366404239,58,32580099,40.0,4,Ung Văn Khiêm,tertiary,106.7184953,10.8070705,106.7190173,10.8069599,20,0,2020-07,False
6116,2020-11-17,1,weekday,period_12_00,24,C,1,1393358769,366466390,21,32580124,40.0,2,Pham Ngũ Lão,primary,106.6829666,10.8213632,106.6828711,10.8215371,12,0,2020-11,False
